operating_date,interval_index,interval_start,interval_end,duration_hours,load_kw,pv_actual_kw,electricity_price_yuan_per_kwh,load_energy_kwh,pv_actual_energy_kwh
2025-09-17,41,2025-09-17 06:40:00,2025-09-17 06:50:00,0.1666666667,4772.8863,1442.3984,0.8302,795.48105,240.3997333
2025-09-17,42,2025-09-17 06:50:00,2025-09-17 07:00:00,0.1666666667,4766.96,1744.95,0.8193,794.4933333,290.825
2025-09-17,43,2025-09-17 07:00:00,2025-09-17 07:10:00,0.1666666667,4801.5362,2100.3742,0.7834,800.2560333,350.0623667
2025-09-17,44,2025-09-17 07:10:00,2025-09-17 07:20:00,0.1666666667,4803.7495,2428.2087,0.774,800.6249167,404.70145
2025-09-17,45,2025-09-17 07:20:00,2025-09-17 07:30:00,0.1666666667,4711.69,2757,0.7542,785.2816667,459.5
2025-09-17,46,2025-09-17 07:30:00,2025-09-17 07:40:00,0.1666666667,4677.9476,3195.655,0.6762,779.6579333,532.6091667
2025-09-17,47,2025-09-17 07:40:00,2025-09-17 07:50:00,0.1666666667,5484.2011,3615.5095,0.8541,914.0335167,602.5849167
2025-09-17,48,2025-09-17 07:50:00,2025-09-17 08:00:00,0.1666666667,6638.15,3910.875,1.1749,1106.358333,651.8125
2025-09-17,49,2025-09-17 08:00:00,2025-09-17 08:10:00,0.1666666667,6766.0622,4083.6602,1.1887,1127.677033,680.6100333
2025-09-17,50,2025-09-17 08:10:00,2025-09-17 08:20:00,0.1666666667,6651.3226,4230.9345,1.1601,1108.553767,705.15575
2025-09-17,51,2025-09-17 08:20:00,2025-09-17 08:30:00,0.1666666667,6714.63,4482.4125,1.1867,1119.105,747.06875
2025-09-17,52,2025-09-17 08:30:00,2025-09-17 08:40:00,0.1666666667,6593.4441,4872.4469,1.1032,1098.90735,812.0744833
2025-09-17,53,2025-09-17 08:40:00,2025-09-17 08:50:00,0.1666666667,6454.5023,5038.6622,1.0823,1075.750383,839.7770333
2025-09-17,54,2025-09-17 08:50:00,2025-09-17 09:00:00,0.1666666667,6413.17,5061.45,1.1403,1068.861667,843.575
2025-09-17,55,2025-09-17 09:00:00,2025-09-17 09:10:00,0.1666666667,6414.8993,5393.4304,1.1027,1069.149883,898.9050667
2025-09-17,56,2025-09-17 09:10:00,2025-09-17 09:20:00,0.1666666667,6494.7785,5817.7015,1.0125,1082.463083,969.6169167
2025-09-17,57,2025-09-17 09:20:00,2025-09-17 09:30:00,0.1666666667,6580.13,6166.8,0.9614,1096.688333,1027.8
2025-09-17,58,2025-09-17 09:30:00,2025-09-17 09:40:00,0.1666666667,6538.9676,6456.6722,0.9962,1089.827933,1076.112033
2025-09-17,59,2025-09-17 09:40:00,2025-09-17 09:50:00,0.1666666667,6522.4301,6555.5677,1.0204,1087.071683,1092.594617
2025-09-17,60,2025-09-17 09:50:00,2025-09-17 10:00:00,0.1666666667,6552.34,6514.575,1.0058,1092.056667,1085.7625
2025-09-17,61,2025-09-17 10:00:00,2025-09-17 10:10:00,0.1666666667,6510.8891,6574.6778,1.0021,1085.148183,1095.779633
2025-09-17,62,2025-09-17 10:10:00,2025-09-17 10:20:00,0.1666666667,6519.0048,6843.6828,0.96,1086.5008,1140.6138
2025-09-17,63,2025-09-17 10:20:00,2025-09-17 10:30:00,0.1666666667,6556.02,7304.625,0.9061,1092.67,1217.4375
2025-09-17,64,2025-09-17 10:30:00,2025-09-17 10:40:00,0.1666666667,6468.3377,7788.5087,0.9008,1078.056283,1298.084783
2025-09-17,65,2025-09-17 10:40:00,2025-09-17 10:50:00,0.1666666667,6379.2566,7900.2559,0.7446,1063.209433,1316.709317
2025-09-17,66,2025-09-17 10:50:00,2025-09-17 11:00:00,0.1666666667,6361.66,7778.4,0.5019,1060.276667,1296.4
2025-09-17,67,2025-09-17 11:00:00,2025-09-17 11:10:00,0.1666666667,6350.4002,7911.9188,0.4624,1058.400033,1318.653133
2025-09-17,68,2025-09-17 11:10:00,2025-09-17 11:20:00,0.1666666667,6228.2538,7867.4268,0.5034,1038.0423,1311.2378
2025-09-17,69,2025-09-17 11:20:00,2025-09-17 11:30:00,0.1666666667,6151.71,7713.1875,0.5335,1025.285,1285.53125
2025-09-17,70,2025-09-17 11:30:00,2025-09-17 11:40:00,0.1666666667,6354.7241,8024.4753,0.5648,1059.120683,1337.41255
2025-09-17,71,2025-09-17 11:40:00,2025-09-17 11:50:00,0.1666666667,6274.5848,8460.9472,0.4803,1045.764133,1410.157867
2025-09-17,72,2025-09-17 11:50:00,2025-09-17 12:00:00,0.1666666667,5943.4,8699.925,0.3613,990.5666667,1449.9875
2025-09-17,73,2025-09-17 12:00:00,2025-09-17 12:10:00,0.1666666667,5963.623,8760.1626,0.4197,993.9371667,1460.0271
2025-09-17,74,2025-09-17 12:10:00,2025-09-17 12:20:00,0.1666666667,6042.8846,8980.2537,0.469,1007.147433,1496.70895
2025-09-17,75,2025-09-17 12:20:00,2025-09-17 12:30:00,0.1666666667,5935.76,9158.4375,0.4001,989.2933333,1526.40625
2025-09-17,76,2025-09-17 12:30:00,2025-09-17 12:40:00,0.1666666667,5750.4527,8779.3979,0.3228,958.4087833,1463.232983
2025-09-17,77,2025-09-17 12:40:00,2025-09-17 12:50:00,0.1666666667,5868.294,8508.6646,0.485,978.049,1418.110767
2025-09-17,78,2025-09-17 12:50:00,2025-09-17 13:00:00,0.1666666667,6195.64,8517.5625,0.7734,1032.606667,1419.59375
2025-09-17,79,2025-09-17 13:00:00,2025-09-17 13:10:00,0.1666666667,6275.8973,8331.0284,0.8218,1045.982883,1388.504733
2025-09-17,80,2025-09-17 13:10:00,2025-09-17 13:20:00,0.1666666667,6345.2941,8061.2759,0.816,1057.549017,1343.545983
2025-09-17,81,2025-09-17 13:20:00,2025-09-17 13:30:00,0.1666666667,6452.34,7703.5125,0.8837,1075.39,1283.91875
2025-09-17,82,2025-09-17 13:30:00,2025-09-17 13:40:00,0.1666666667,6365.6605,7145.1244,0.9477,1060.943417,1190.854067
2025-09-17,83,2025-09-17 13:40:00,2025-09-17 13:50:00,0.1666666667,6201.3831,6901.2956,0.9215,1033.56385,1150.215933
2025-09-17,84,2025-09-17 13:50:00,2025-09-17 14:00:00,0.1666666667,6157.49,6936.9375,0.8673,1026.248333,1156.15625
2025-09-17,85,2025-09-17 14:00:00,2025-09-17 14:10:00,0.1666666667,6317.2519,6725.7882,0.9253,1052.875317,1120.9647
2025-09-17,86,2025-09-17 14:10:00,2025-09-17 14:20:00,0.1666666667,6357.8866,6595.4922,0.9623,1059.647767,1099.2487
2025-09-17,87,2025-09-17 14:20:00,2025-09-17 14:30:00,0.1666666667,6232.41,6588.3,0.9645,1038.735,1098.05
2025-09-17,88,2025-09-17 14:30:00,2025-09-17 14:40:00,0.1666666667,6187.2164,6370.1223,1.0172,1031.202733,1061.68705
2025-09-17,89,2025-09-17 14:40:00,2025-09-17 14:50:00,0.1666666667,6141.0948,6117.7639,0.8633,1023.5158,1019.627317
2025-09-17,90,2025-09-17 14:50:00,2025-09-17 15:00:00,0.1666666667,6102.67,5903.55,0.6037,1017.111667,983.925
2025-09-17,91,2025-09-17 15:00:00,2025-09-17 15:10:00,0.1666666667,6183.547,5585.8316,0.6323,1030.591167,930.9719333
2025-09-17,92,2025-09-17 15:10:00,2025-09-17 15:20:00,0.1666666667,6214.1402,5126.8606,0.7398,1035.690033,854.4767667
2025-09-17,93,2025-09-17 15:20:00,2025-09-17 15:30:00,0.1666666667,6189.62,4715.775,0.7652,1031.603333,785.9625
2025-09-17,94,2025-09-17 15:30:00,2025-09-17 15:40:00,0.1666666667,6289.1065,4571.1783,0.7571,1048.184417,761.86305
2025-09-17,95,2025-09-17 15:40:00,2025-09-17 15:50:00,0.1666666667,6472.6772,4259.8613,0.7839,1078.779533,709.9768833
2025-09-17,96,2025-09-17 15:50:00,2025-09-17 16:00:00,0.1666666667,6486.09,3718.4625,0.848,1081.015,619.74375
2025-09-17,97,2025-09-17 16:00:00,2025-09-17 16:10:00,0.1666666667,6153.2053,3321.1243,0.8928,1025.534217,553.5207167
2025-09-17,98,2025-09-17 16:10:00,2025-09-17 16:20:00,0.1666666667,6195.164,3053.0231,0.9004,1032.527333,508.8371833
2025-09-17,99,2025-09-17 16:20:00,2025-09-17 16:30:00,0.1666666667,6582.11,2817.525,0.9104,1097.018333,469.5875
2025-09-17,100,2025-09-17 16:30:00,2025-09-17 16:40:00,0.1666666667,6565.8744,2547.2203,0.973,1094.3124,424.5367167
2025-09-17,101,2025-09-17 16:40:00,2025-09-17 16:50:00,0.1666666667,6418.3484,2208.9052,0.9972,1069.724733,368.1508667
2025-09-17,102,2025-09-17 16:50:00,2025-09-17 17:00:00,0.1666666667,6339.23,1835.7,0.9705,1056.538333,305.95
2025-09-17,103,2025-09-17 17:00:00,2025-09-17 17:10:00,0.1666666667,6254.6752,1494.8195,0.9753,1042.445867,249.1365833
2025-09-17,104,2025-09-17 17:10:00,2025-09-17 17:20:00,0.1666666667,6339.5328,1159.9916,1.0163,1056.5888,193.3319333
2025-09-17,105,2025-09-17 17:20:00,2025-09-17 17:30:00,0.1666666667,6631.58,830.1,1.0532,1105.263333,138.35
2025-09-17,106,2025-09-17 17:30:00,2025-09-17 17:40:00,0.1666666667,6777.109,538.5837,1.0588,1129.518167,89.76395
2025-09-17,107,2025-09-17 17:40:00,2025-09-17 17:50:00,0.1666666667,5755.1812,264.1282,1.1492,959.1968667,44.02136667
2025-09-17,108,2025-09-17 17:50:00,2025-09-17 18:00:00,0.1666666667,4356.76,55.0875,1.2829,726.1266667,9.18125
2025-09-17,109,2025-09-17 18:00:00,2025-09-17 18:10:00,0.1666666667,4495.3883,0,1.2942,749.2313833,0
2025-09-17,110,2025-09-17 18:10:00,2025-09-17 18:20:00,0.1666666667,4744.222,1.5113,1.2911,790.7036667,0.2518833333
2025-09-17,111,2025-09-17 18:20:00,2025-09-17 18:30:00,0.1666666667,4530.65,0,1.3228,755.1083333,0
2025-09-17,112,2025-09-17 18:30:00,2025-09-17 18:40:00,0.1666666667,4688.1595,0,1.3284,781.3599167,0
2025-09-17,113,2025-09-17 18:40:00,2025-09-17 18:50:00,0.1666666667,4851.9973,0.1085,1.322,808.6662167,0.01808333333
2025-09-17,114,2025-09-17 18:50:00,2025-09-17 19:00:00,0.1666666667,4829.65,0,1.3199,804.9416667,0
2025-09-17,115,2025-09-17 19:00:00,2025-09-17 19:10:00,0.1666666667,4851.9628,0,1.3218,808.6604667,0
2025-09-17,116,2025-09-17 19:10:00,2025-09-17 19:20:00,0.1666666667,4880.47,0.0078,1.3336,813.4116667,0.0013
2025-09-17,117,2025-09-17 19:20:00,2025-09-17 19:30:00,0.1666666667,4796.41,0,1.3385,799.4016667,0
2025-09-17,118,2025-09-17 19:30:00,2025-09-17 19:40:00,0.1666666667,4564.3728,0,1.3086,760.7288,0
2025-09-17,119,2025-09-17 19:40:00,2025-09-17 19:50:00,0.1666666667,4499.9014,0,1.2685,749.9835667,0
2025-09-17,120,2025-09-17 19:50:00,2025-09-17 20:00:00,0.1666666667,4716.01,0,1.2743,786.0016667,0
2025-09-17,121,2025-09-17 20:00:00,2025-09-17 20:10:00,0.1666666667,4987.6742,0,1.3529,831.2790333,0
2025-09-17,122,2025-09-17 20:10:00,2025-09-17 20:20:00,0.1666666667,4924.154,0,1.3545,820.6923333,0
2025-09-17,123,2025-09-17 20:20:00,2025-09-17 20:30:00,0.1666666667,4666.1,0,1.3029,777.6833333,0
2025-09-17,124,2025-09-17 20:30:00,2025-09-17 20:40:00,0.1666666667,4706.5218,0,1.3364,784.4203,0
2025-09-17,125,2025-09-17 20:40:00,2025-09-17 20:50:00,0.1666666667,4695.0434,0,1.2004,782.5072333,0
2025-09-17,126,2025-09-17 20:50:00,2025-09-17 21:00:00,0.1666666667,4648.71,0,0.9687,774.785,0
2025-09-17,127,2025-09-17 21:00:00,2025-09-17 21:10:00,0.1666666667,4935.7345,0,0.9897,822.6224167,0
2025-09-17,128,2025-09-17 21:10:00,2025-09-17 21:20:00,0.1666666667,5024.9232,0,1.0113,837.4872,0
2025-09-17,129,2025-09-17 21:20:00,2025-09-17 21:30:00,0.1666666667,4927.99,0,0.9812,821.3316667,0
2025-09-17,130,2025-09-17 21:30:00,2025-09-17 21:40:00,0.1666666667,5077.1866,0,1.0579,846.1977667,0
2025-09-17,131,2025-09-17 21:40:00,2025-09-17 21:50:00,0.1666666667,4557.0719,0,0.8489,759.5119833,0
2025-09-17,132,2025-09-17 21:50:00,2025-09-17 22:00:00,0.1666666667,3628.5,0,0.4578,604.75,0
2025-09-17,133,2025-09-17 22:00:00,2025-09-17 22:10:00,0.1666666667,3551.7447,0,0.4183,591.95745,0
2025-09-17,134,2025-09-17 22:10:00,2025-09-17 22:20:00,0.1666666667,3547.8594,0,0.4503,591.3099,0
2025-09-17,135,2025-09-17 22:20:00,2025-09-17 22:30:00,0.1666666667,3449,0,0.4242,574.8333333,0
2025-09-17,136,2025-09-17 22:30:00,2025-09-17 22:40:00,0.1666666667,3881.3607,0,0.4946,646.89345,0
2025-09-17,137,2025-09-17 22:40:00,2025-09-17 22:50:00,0.1666666667,4129.0683,0,0.5164,688.17805,0
2025-09-17,138,2025-09-17 22:50:00,2025-09-17 23:00:00,0.1666666667,3863.08,0,0.4561,643.8466667,0
2025-09-17,139,2025-09-17 23:00:00,2025-09-17 23:10:00,0.1666666667,3505.1893,0,0.4352,584.1982167,0
2025-09-17,140,2025-09-17 23:10:00,2025-09-17 23:20:00,0.1666666667,3514.3004,0,0.4387,585.7167333,0
2025-09-17,141,2025-09-17 23:20:00,2025-09-17 23:30:00,0.1666666667,3739.99,0,0.4489,623.3316667,0
2025-09-17,142,2025-09-17 23:30:00,2025-09-17 23:40:00,0.1666666667,3654.8531,0,0.4703,609.1421833,0
2025-09-17,143,2025-09-17 23:40:00,2025-09-17 23:50:00,0.1666666667,3641.6933,0,0.4631,606.9488833,0
2025-09-17,144,2025-09-17 23:50:00,2025-09-18 00:00:00,0.1666666667,3771.92,0,0.4233,628.6533333,0
2025-09-18,1,2025-09-18 00:00:00,2025-09-18 00:10:00,0.1666666667,3671.7874,0,0.3905,611.9645667,0
2025-09-18,2,2025-09-18 00:10:00,2025-09-18 00:20:00,0.1666666667,3377.6096,0,0.3903,562.9349333,0
2025-09-18,3,2025-09-18 00:20:00,2025-09-18 00:30:00,0.1666666667,3217.56,0,0.4153,536.26,0
2025-09-18,4,2025-09-18 00:30:00,2025-09-18 00:40:00,0.1666666667,3485.2684,0,0.4331,580.8780667,0
2025-09-18,5,2025-09-18 00:40:00,2025-09-18 00:50:00,0.1666666667,3630.192,0,0.4266,605.032,0
2025-09-18,6,2025-09-18 00:50:00,2025-09-18 01:00:00,0.1666666667,3512,0,0.4138,585.3333333,0
2025-09-18,7,2025-09-18 01:00:00,2025-09-18 01:10:00,0.1666666667,3496.423,0,0.4281,582.7371667,0
2025-09-18,8,2025-09-18 01:10:00,2025-09-18 01:20:00,0.1666666667,3488.6398,0,0.444,581.4399667,0
2025-09-18,9,2025-09-18 01:20:00,2025-09-18 01:30:00,0.1666666667,3460.18,0,0.441,576.6966667,0
2025-09-18,10,2025-09-18 01:30:00,2025-09-18 01:40:00,0.1666666667,3508.0011,0,0.4192,584.66685,0
2025-09-18,11,2025-09-18 01:40:00,2025-09-18 01:50:00,0.1666666667,3488.2684,0,0.382,581.3780667,0
2025-09-18,12,2025-09-18 01:50:00,2025-09-18 02:00:00,0.1666666667,3441.66,0,0.3772,573.61,0
2025-09-18,13,2025-09-18 02:00:00,2025-09-18 02:10:00,0.1666666667,3545.4503,0,0.4517,590.9083833,0
2025-09-18,14,2025-09-18 02:10:00,2025-09-18 02:20:00,0.1666666667,3552.6472,0,0.4791,592.1078667,0
2025-09-18,15,2025-09-18 02:20:00,2025-09-18 02:30:00,0.1666666667,3482.1,0,0.4387,580.35,0
2025-09-18,16,2025-09-18 02:30:00,2025-09-18 02:40:00,0.1666666667,3598.967,0,0.432,599.8278333,0
2025-09-18,17,2025-09-18 02:40:00,2025-09-18 02:50:00,0.1666666667,3665.6547,0,0.4525,610.94245,0
2025-09-18,18,2025-09-18 02:50:00,2025-09-18 03:00:00,0.1666666667,3553.52,0,0.4619,592.2533333,0
2025-09-18,19,2025-09-18 03:00:00,2025-09-18 03:10:00,0.1666666667,3408.115,0,0.4368,568.0191667,0
2025-09-18,20,2025-09-18 03:10:00,2025-09-18 03:20:00,0.1666666667,3498.4226,0,0.4229,583.0704333,0
2025-09-18,21,2025-09-18 03:20:00,2025-09-18 03:30:00,0.1666666667,3704.68,0,0.433,617.4466667,0
2025-09-18,22,2025-09-18 03:30:00,2025-09-18 03:40:00,0.1666666667,3656.5203,0,0.4371,609.42005,0
2025-09-18,23,2025-09-18 03:40:00,2025-09-18 03:50:00,0.1666666667,3632.3332,0,0.4359,605.3888667,0
2025-09-18,24,2025-09-18 03:50:00,2025-09-18 04:00:00,0.1666666667,3696.24,0,0.4486,616.04,0
2025-09-18,25,2025-09-18 04:00:00,2025-09-18 04:10:00,0.1666666667,3629.6913,0.0015,0.482,604.94855,0.00025
2025-09-18,26,2025-09-18 04:10:00,2025-09-18 04:20:00,0.1666666667,3596.0278,0,0.4596,599.3379667,0
2025-09-18,27,2025-09-18 04:20:00,2025-09-18 04:30:00,0.1666666667,3594.74,0,0.3924,599.1233333,0
2025-09-18,28,2025-09-18 04:30:00,2025-09-18 04:40:00,0.1666666667,3478.7624,0.0203,0.3817,579.7937333,0.003383333333
2025-09-18,29,2025-09-18 04:40:00,2025-09-18 04:50:00,0.1666666667,3547.3109,0,0.4536,591.2184833,0
2025-09-18,30,2025-09-18 04:50:00,2025-09-18 05:00:00,0.1666666667,3724.07,0,0.5124,620.6783333,0
2025-09-18,31,2025-09-18 05:00:00,2025-09-18 05:10:00,0.1666666667,3658.7012,0.2823,0.4438,609.7835333,0.04705
2025-09-18,32,2025-09-18 05:10:00,2025-09-18 05:20:00,0.1666666667,3823.9748,0,0.4519,637.3291333,0
2025-09-18,33,2025-09-18 05:20:00,2025-09-18 05:30:00,0.1666666667,3975.96,0,0.4905,662.66,0
2025-09-18,34,2025-09-18 05:30:00,2025-09-18 05:40:00,0.1666666667,3484.6715,3.9324,0.364,580.7785833,0.6554
2025-09-18,35,2025-09-18 05:40:00,2025-09-18 05:50:00,0.1666666667,3797.2473,0,0.5671,632.87455,0
2025-09-18,36,2025-09-18 05:50:00,2025-09-18 06:00:00,0.1666666667,4840.25,40.4625,0.9959,806.7083333,6.74375
2025-09-18,37,2025-09-18 06:00:00,2025-09-18 06:10:00,0.1666666667,5018.7551,270.031,1.0098,836.4591833,45.00516667
2025-09-18,38,2025-09-18 06:10:00,2025-09-18 06:20:00,0.1666666667,4828.9686,561.9688,0.9075,804.8281,93.66146667
2025-09-18,39,2025-09-18 06:20:00,2025-09-18 06:30:00,0.1666666667,4786.22,845.2125,0.9017,797.7033333,140.86875
2025-09-18,40,2025-09-18 06:30:00,2025-09-18 06:40:00,0.1666666667,4847.9626,1149.4697,0.8965,807.9937667,191.5782833
2025-09-18,41,2025-09-18 06:40:00,2025-09-18 06:50:00,0.1666666667,4850.903,1476.227,0.8798,808.4838333,246.0378333
2025-09-18,42,2025-09-18 06:50:00,2025-09-18 07:00:00,0.1666666667,4744.07,1814.55,0.8512,790.6783333,302.425
2025-09-18,43,2025-09-18 07:00:00,2025-09-18 07:10:00,0.1666666667,4642.9528,2150.4632,0.8093,773.8254667,358.4105333
2025-09-18,44,2025-09-18 07:10:00,2025-09-18 07:20:00,0.1666666667,4760.0063,2475.211,0.797,793.3343833,412.5351667
2025-09-18,45,2025-09-18 07:20:00,2025-09-18 07:30:00,0.1666666667,4830.68,2796.375,0.7663,805.1133333,466.0625
2025-09-18,46,2025-09-18 07:30:00,2025-09-18 07:40:00,0.1666666667,4535.4792,3140.5887,0.6695,755.9132,523.43145
2025-09-18,47,2025-09-18 07:40:00,2025-09-18 07:50:00,0.1666666667,5239.3471,3545.3238,0.8464,873.2245167,590.8873
2025-09-18,48,2025-09-18 07:50:00,2025-09-18 08:00:00,0.1666666667,6578.03,3927.225,1.1875,1096.338333,654.5375
2025-09-18,49,2025-09-18 08:00:00,2025-09-18 08:10:00,0.1666666667,6724.2704,4157.6541,1.2141,1120.711733,692.94235
2025-09-18,50,2025-09-18 08:10:00,2025-09-18 08:20:00,0.1666666667,6574.6561,4412.1263,1.1503,1095.776017,735.3543833
2025-09-18,51,2025-09-18 08:20:00,2025-09-18 08:30:00,0.1666666667,6653.57,4756.9875,1.14,1108.928333,792.83125
2025-09-18,52,2025-09-18 08:30:00,2025-09-18 08:40:00,0.1666666667,6565.6599,5069.9336,1.0994,1094.27665,844.9889333
2025-09-18,53,2025-09-18 08:40:00,2025-09-18 08:50:00,0.1666666667,6529.6768,5230.4232,1.0814,1088.279467,871.7372
2025-09-18,54,2025-09-18 08:50:00,2025-09-18 09:00:00,0.1666666667,6602.56,5350.3875,1.0796,1100.426667,891.73125
2025-09-18,55,2025-09-18 09:00:00,2025-09-18 09:10:00,0.1666666667,6590.4772,5646.1458,1.0283,1098.412867,941.0243
2025-09-18,56,2025-09-18 09:10:00,2025-09-18 09:20:00,0.1666666667,6596.0352,5851.2331,1.0043,1099.3392,975.2055167
2025-09-18,57,2025-09-18 09:20:00,2025-09-18 09:30:00,0.1666666667,6591.23,6021.675,0.9998,1098.538333,1003.6125
2025-09-18,58,2025-09-18 09:30:00,2025-09-18 09:40:00,0.1666666667,6451.5228,6453.325,0.9376,1075.2538,1075.554167
2025-09-18,59,2025-09-18 09:40:00,2025-09-18 09:50:00,0.1666666667,6478.3173,6650.0672,0.9367,1079.71955,1108.344533
2025-09-18,60,2025-09-18 09:50:00,2025-09-18 10:00:00,0.1666666667,6599.87,6631.125,0.9938,1099.978333,1105.1875
2025-09-18,61,2025-09-18 10:00:00,2025-09-18 10:10:00,0.1666666667,6456.6352,6955.3591,0.9745,1076.105867,1159.226517
2025-09-18,62,2025-09-18 10:10:00,2025-09-18 10:20:00,0.1666666667,6442.4035,7469.1086,0.9108,1073.733917,1244.851433
2025-09-18,63,2025-09-18 10:20:00,2025-09-18 10:30:00,0.1666666667,6618.15,7874.8125,0.8785,1103.025,1312.46875
2025-09-18,64,2025-09-18 10:30:00,2025-09-18 10:40:00,0.1666666667,6624.1551,7998.7871,0.8908,1104.02585,1333.131183
2025-09-18,65,2025-09-18 10:40:00,2025-09-18 10:50:00,0.1666666667,6520.9308,7997.1163,0.7252,1086.8218,1332.852717
2025-09-18,66,2025-09-18 10:50:00,2025-09-18 11:00:00,0.1666666667,6416.76,8170.3875,0.4624,1069.46,1361.73125
2025-09-18,67,2025-09-18 11:00:00,2025-09-18 11:10:00,0.1666666667,6349.8625,8681.0833,0.4267,1058.310417,1446.847217
2025-09-18,68,2025-09-18 11:10:00,2025-09-18 11:20:00,0.1666666667,6330.9224,8925.0766,0.4755,1055.153733,1487.512767
2025-09-18,69,2025-09-18 11:20:00,2025-09-18 11:30:00,0.1666666667,6374.16,8922.75,0.4624,1062.36,1487.125
2025-09-18,70,2025-09-18 11:30:00,2025-09-18 11:40:00,0.1666666667,6438.9801,9213.9306,0.3894,1073.16335,1535.6551
2025-09-18,71,2025-09-18 11:40:00,2025-09-18 11:50:00,0.1666666667,6248.0552,9184.816,0.3778,1041.342533,1530.802667
2025-09-18,72,2025-09-18 11:50:00,2025-09-18 12:00:00,0.1666666667,5952.48,8742.975,0.4304,992.08,1457.1625
2025-09-18,73,2025-09-18 12:00:00,2025-09-18 12:10:00,0.1666666667,5983.5733,8508.7766,0.4328,997.2622167,1418.129433
2025-09-18,74,2025-09-18 12:10:00,2025-09-18 12:20:00,0.1666666667,5964.0568,8658.9806,0.3935,994.0094667,1443.163433
2025-09-18,75,2025-09-18 12:20:00,2025-09-18 12:30:00,0.1666666667,5795.02,8800.2,0.3582,965.8366667,1466.7
2025-09-18,76,2025-09-18 12:30:00,2025-09-18 12:40:00,0.1666666667,5794.5204,8362.375,0.3912,965.7534,1393.729167
2025-09-18,77,2025-09-18 12:40:00,2025-09-18 12:50:00,0.1666666667,5998.923,7850.7886,0.5985,999.8205,1308.464767
2025-09-18,78,2025-09-18 12:50:00,2025-09-18 13:00:00,0.1666666667,6230.99,7613.2875,0.8638,1038.498333,1268.88125
2025-09-18,79,2025-09-18 13:00:00,2025-09-18 13:10:00,0.1666666667,6265.6273,7588.4997,0.9222,1044.271217,1264.74995
2025-09-18,80,2025-09-18 13:10:00,2025-09-18 13:20:00,0.1666666667,6233.5094,7789.124,0.8449,1038.918233,1298.187333
2025-09-18,81,2025-09-18 13:20:00,2025-09-18 13:30:00,0.1666666667,6260.9,7934.1,0.7786,1043.483333,1322.35
2025-09-18,82,2025-09-18 13:30:00,2025-09-18 13:40:00,0.1666666667,6350.8787,7640.3957,0.8143,1058.479783,1273.399283
2025-09-18,83,2025-09-18 13:40:00,2025-09-18 13:50:00,0.1666666667,6396.8722,7360.9648,0.8691,1066.145367,1226.827467
2025-09-18,84,2025-09-18 13:50:00,2025-09-18 14:00:00,0.1666666667,6348.13,7210.95,0.89,1058.021667,1201.825
2025-09-18,85,2025-09-18 14:00:00,2025-09-18 14:10:00,0.1666666667,6240.2888,6890.5199,0.896,1040.048133,1148.419983
2025-09-18,86,2025-09-18 14:10:00,2025-09-18 14:20:00,0.1666666667,6125.2248,6625.2418,0.9023,1020.8708,1104.206967
2025-09-18,87,2025-09-18 14:20:00,2025-09-18 14:30:00,0.1666666667,6045.72,6417.075,0.9339,1007.62,1069.5125
2025-09-18,88,2025-09-18 14:30:00,2025-09-18 14:40:00,0.1666666667,6027.1074,6026.2523,0.982,1004.5179,1004.375383
2025-09-18,89,2025-09-18 14:40:00,2025-09-18 14:50:00,0.1666666667,6070.7805,5677.0575,0.8727,1011.79675,946.17625
2025-09-18,90,2025-09-18 14:50:00,2025-09-18 15:00:00,0.1666666667,6100.77,5416.6125,0.6739,1016.795,902.76875
2025-09-18,91,2025-09-18 15:00:00,2025-09-18 15:10:00,0.1666666667,6045.9994,5089.5225,0.6515,1007.666567,848.25375
2025-09-18,92,2025-09-18 15:10:00,2025-09-18 15:20:00,0.1666666667,6124.1576,4902.5675,0.7296,1020.692933,817.0945833
2025-09-18,93,2025-09-18 15:20:00,2025-09-18 15:30:00,0.1666666667,6242.43,4784.9625,0.7873,1040.405,797.49375
2025-09-18,94,2025-09-18 15:30:00,2025-09-18 15:40:00,0.1666666667,6109.9071,4436.7385,0.7812,1018.31785,739.4564167
2025-09-18,95,2025-09-18 15:40:00,2025-09-18 15:50:00,0.1666666667,6153.7287,4112.154,0.7996,1025.62145,685.359
2025-09-18,96,2025-09-18 15:50:00,2025-09-18 16:00:00,0.1666666667,6450.31,3877.4625,0.8491,1075.051667,646.24375
2025-09-18,97,2025-09-18 16:00:00,2025-09-18 16:10:00,0.1666666667,6601.0477,3537.2276,0.8538,1100.174617,589.5379333
2025-09-18,98,2025-09-18 16:10:00,2025-09-18 16:20:00,0.1666666667,6456.876,3168.3098,0.8606,1076.146,528.0516333
2025-09-18,99,2025-09-18 16:20:00,2025-09-18 16:30:00,0.1666666667,6205.66,2839.275,0.8882,1034.276667,473.2125
2025-09-18,100,2025-09-18 16:30:00,2025-09-18 16:40:00,0.1666666667,6214.0447,2534.6627,0.9048,1035.674117,422.4437833
2025-09-18,101,2025-09-18 16:40:00,2025-09-18 16:50:00,0.1666666667,6477.5614,2224.2537,0.9167,1079.593567,370.70895
2025-09-18,102,2025-09-18 16:50:00,2025-09-18 17:00:00,0.1666666667,6633.47,1905.45,0.9352,1105.578333,317.575
2025-09-18,103,2025-09-18 17:00:00,2025-09-18 17:10:00,0.1666666667,6326.3961,1595.6594,0.9633,1054.39935,265.9432333
