issue_date,issue_time,issue_timestamp,target_timestamp,lead_minutes,pv_forecast_kw,anchor_pv_actual_kw
2025-09-18,18:00,2025-09-18 18:00:00,2025-09-19 08:20:00,860,4543.788733,42.975
2025-09-18,18:00,2025-09-18 18:00:00,2025-09-19 08:30:00,870,4969.0404,42.975
2025-09-18,18:00,2025-09-18 18:00:00,2025-09-19 08:40:00,880,5394.292067,42.975
2025-09-18,18:00,2025-09-18 18:00:00,2025-09-19 08:50:00,890,5819.543733,42.975
2025-09-18,18:00,2025-09-18 18:00:00,2025-09-19 09:00:00,900,6244.7954,42.975
2025-09-18,18:00,2025-09-18 18:00:00,2025-09-19 09:10:00,910,6455.575967,42.975
2025-09-18,18:00,2025-09-18 18:00:00,2025-09-19 09:20:00,920,6666.356533,42.975
2025-09-18,18:00,2025-09-18 18:00:00,2025-09-19 09:30:00,930,6877.1371,42.975
2025-09-18,18:00,2025-09-18 18:00:00,2025-09-19 09:40:00,940,7087.917667,42.975
2025-09-18,18:00,2025-09-18 18:00:00,2025-09-19 09:50:00,950,7298.698233,42.975
2025-09-18,18:00,2025-09-18 18:00:00,2025-09-19 10:00:00,960,7509.4788,42.975
2025-09-18,18:00,2025-09-18 18:00:00,2025-09-19 10:10:00,970,7627.093833,42.975
2025-09-18,18:00,2025-09-18 18:00:00,2025-09-19 10:20:00,980,7744.708867,42.975
2025-09-18,18:00,2025-09-18 18:00:00,2025-09-19 10:30:00,990,7862.3239,42.975
2025-09-18,18:00,2025-09-18 18:00:00,2025-09-19 10:40:00,1000,7979.938933,42.975
2025-09-18,18:00,2025-09-18 18:00:00,2025-09-19 10:50:00,1010,8097.553967,42.975
2025-09-18,18:00,2025-09-18 18:00:00,2025-09-19 11:00:00,1020,8215.169,42.975
2025-09-18,18:00,2025-09-18 18:00:00,2025-09-19 11:10:00,1030,8323.576733,42.975
2025-09-18,18:00,2025-09-18 18:00:00,2025-09-19 11:20:00,1040,8431.984467,42.975
2025-09-18,18:00,2025-09-18 18:00:00,2025-09-19 11:30:00,1050,8540.3922,42.975
2025-09-18,18:00,2025-09-18 18:00:00,2025-09-19 11:40:00,1060,8648.799933,42.975
2025-09-18,18:00,2025-09-18 18:00:00,2025-09-19 11:50:00,1070,8757.207667,42.975
2025-09-18,18:00,2025-09-18 18:00:00,2025-09-19 12:00:00,1080,8865.6154,42.975
2025-09-18,18:00,2025-09-18 18:00:00,2025-09-19 12:10:00,1090,8849.975633,42.975
2025-09-18,18:00,2025-09-18 18:00:00,2025-09-19 12:20:00,1100,8834.335867,42.975
2025-09-18,18:00,2025-09-18 18:00:00,2025-09-19 12:30:00,1110,8818.6961,42.975
2025-09-18,18:00,2025-09-18 18:00:00,2025-09-19 12:40:00,1120,8803.056333,42.975
2025-09-18,18:00,2025-09-18 18:00:00,2025-09-19 12:50:00,1130,8787.416567,42.975
2025-09-18,18:00,2025-09-18 18:00:00,2025-09-19 13:00:00,1140,8771.7768,42.975
2025-09-18,18:00,2025-09-18 18:00:00,2025-09-19 13:10:00,1150,8246.14575,42.975
2025-09-18,18:00,2025-09-18 18:00:00,2025-09-19 13:20:00,1160,7720.5147,42.975
2025-09-18,18:00,2025-09-18 18:00:00,2025-09-19 13:30:00,1170,7194.88365,42.975
2025-09-18,18:00,2025-09-18 18:00:00,2025-09-19 13:40:00,1180,6669.2526,42.975
2025-09-18,18:00,2025-09-18 18:00:00,2025-09-19 13:50:00,1190,6143.62155,42.975
2025-09-18,18:00,2025-09-18 18:00:00,2025-09-19 14:00:00,1200,5617.9905,42.975
2025-09-18,18:00,2025-09-18 18:00:00,2025-09-19 14:10:00,1210,5400.045217,42.975
2025-09-18,18:00,2025-09-18 18:00:00,2025-09-19 14:20:00,1220,5182.099933,42.975
2025-09-18,18:00,2025-09-18 18:00:00,2025-09-19 14:30:00,1230,4964.15465,42.975
2025-09-18,18:00,2025-09-18 18:00:00,2025-09-19 14:40:00,1240,4746.209367,42.975
2025-09-18,18:00,2025-09-18 18:00:00,2025-09-19 14:50:00,1250,4528.264083,42.975
2025-09-18,18:00,2025-09-18 18:00:00,2025-09-19 15:00:00,1260,4310.3188,42.975
2025-09-18,18:00,2025-09-18 18:00:00,2025-09-19 15:10:00,1270,3992.206183,42.975
2025-09-18,18:00,2025-09-18 18:00:00,2025-09-19 15:20:00,1280,3674.093567,42.975
2025-09-18,18:00,2025-09-18 18:00:00,2025-09-19 15:30:00,1290,3355.98095,42.975
2025-09-18,18:00,2025-09-18 18:00:00,2025-09-19 15:40:00,1300,3037.868333,42.975
2025-09-18,18:00,2025-09-18 18:00:00,2025-09-19 15:50:00,1310,2719.755717,42.975
2025-09-18,18:00,2025-09-18 18:00:00,2025-09-19 16:00:00,1320,2401.6431,42.975
2025-09-18,18:00,2025-09-18 18:00:00,2025-09-19 16:10:00,1330,2114.400083,42.975
2025-09-18,18:00,2025-09-18 18:00:00,2025-09-19 16:20:00,1340,1827.157067,42.975
2025-09-18,18:00,2025-09-18 18:00:00,2025-09-19 16:30:00,1350,1539.91405,42.975
2025-09-18,18:00,2025-09-18 18:00:00,2025-09-19 16:40:00,1360,1252.671033,42.975
2025-09-18,18:00,2025-09-18 18:00:00,2025-09-19 16:50:00,1370,965.4280167,42.975
2025-09-18,18:00,2025-09-18 18:00:00,2025-09-19 17:00:00,1380,678.185,42.975
2025-09-18,18:00,2025-09-18 18:00:00,2025-09-19 17:10:00,1390,566.09025,42.975
2025-09-18,18:00,2025-09-18 18:00:00,2025-09-19 17:20:00,1400,453.9955,42.975
2025-09-18,18:00,2025-09-18 18:00:00,2025-09-19 17:30:00,1410,341.90075,42.975
2025-09-18,18:00,2025-09-18 18:00:00,2025-09-19 17:40:00,1420,229.806,42.975
2025-09-18,18:00,2025-09-18 18:00:00,2025-09-19 17:50:00,1430,117.71125,42.975
2025-09-18,18:00,2025-09-18 18:00:00,2025-09-19 18:00:00,1440,5.6165,42.975
2025-09-19,00:00,2025-09-19 00:00:00,2025-09-19 00:10:00,10,0,0
2025-09-19,00:00,2025-09-19 00:00:00,2025-09-19 00:20:00,20,0,0
2025-09-19,00:00,2025-09-19 00:00:00,2025-09-19 00:30:00,30,0,0
2025-09-19,00:00,2025-09-19 00:00:00,2025-09-19 00:40:00,40,0,0
2025-09-19,00:00,2025-09-19 00:00:00,2025-09-19 00:50:00,50,0,0
2025-09-19,00:00,2025-09-19 00:00:00,2025-09-19 01:00:00,60,0,0
2025-09-19,00:00,2025-09-19 00:00:00,2025-09-19 01:10:00,70,0,0
2025-09-19,00:00,2025-09-19 00:00:00,2025-09-19 01:20:00,80,0,0
2025-09-19,00:00,2025-09-19 00:00:00,2025-09-19 01:30:00,90,0,0
2025-09-19,00:00,2025-09-19 00:00:00,2025-09-19 01:40:00,100,0,0
2025-09-19,00:00,2025-09-19 00:00:00,2025-09-19 01:50:00,110,0,0
2025-09-19,00:00,2025-09-19 00:00:00,2025-09-19 02:00:00,120,0,0
2025-09-19,00:00,2025-09-19 00:00:00,2025-09-19 02:10:00,130,0,0
2025-09-19,00:00,2025-09-19 00:00:00,2025-09-19 02:20:00,140,0,0
2025-09-19,00:00,2025-09-19 00:00:00,2025-09-19 02:30:00,150,0,0
2025-09-19,00:00,2025-09-19 00:00:00,2025-09-19 02:40:00,160,0,0
2025-09-19,00:00,2025-09-19 00:00:00,2025-09-19 02:50:00,170,0,0
2025-09-19,00:00,2025-09-19 00:00:00,2025-09-19 03:00:00,180,0,0
2025-09-19,00:00,2025-09-19 00:00:00,2025-09-19 03:10:00,190,0,0
2025-09-19,00:00,2025-09-19 00:00:00,2025-09-19 03:20:00,200,0,0
2025-09-19,00:00,2025-09-19 00:00:00,2025-09-19 03:30:00,210,0,0
2025-09-19,00:00,2025-09-19 00:00:00,2025-09-19 03:40:00,220,0,0
2025-09-19,00:00,2025-09-19 00:00:00,2025-09-19 03:50:00,230,0,0
2025-09-19,00:00,2025-09-19 00:00:00,2025-09-19 04:00:00,240,0,0
2025-09-19,00:00,2025-09-19 00:00:00,2025-09-19 04:10:00,250,0,0
2025-09-19,00:00,2025-09-19 00:00:00,2025-09-19 04:20:00,260,0,0
2025-09-19,00:00,2025-09-19 00:00:00,2025-09-19 04:30:00,270,0,0
2025-09-19,00:00,2025-09-19 00:00:00,2025-09-19 04:40:00,280,0,0
2025-09-19,00:00,2025-09-19 00:00:00,2025-09-19 04:50:00,290,0,0
2025-09-19,00:00,2025-09-19 00:00:00,2025-09-19 05:00:00,300,0,0
2025-09-19,00:00,2025-09-19 00:00:00,2025-09-19 05:10:00,310,3.435833333,0
2025-09-19,00:00,2025-09-19 00:00:00,2025-09-19 05:20:00,320,6.871666667,0
2025-09-19,00:00,2025-09-19 00:00:00,2025-09-19 05:30:00,330,10.3075,0
2025-09-19,00:00,2025-09-19 00:00:00,2025-09-19 05:40:00,340,13.74333333,0
2025-09-19,00:00,2025-09-19 00:00:00,2025-09-19 05:50:00,350,17.17916667,0
2025-09-19,00:00,2025-09-19 00:00:00,2025-09-19 06:00:00,360,20.615,0
2025-09-19,00:00,2025-09-19 00:00:00,2025-09-19 06:10:00,370,344.1385833,0
2025-09-19,00:00,2025-09-19 00:00:00,2025-09-19 06:20:00,380,667.6621667,0
2025-09-19,00:00,2025-09-19 00:00:00,2025-09-19 06:30:00,390,991.18575,0
2025-09-19,00:00,2025-09-19 00:00:00,2025-09-19 06:40:00,400,1314.709333,0
2025-09-19,00:00,2025-09-19 00:00:00,2025-09-19 06:50:00,410,1638.232917,0
2025-09-19,00:00,2025-09-19 00:00:00,2025-09-19 07:00:00,420,1961.7565,0
2025-09-19,00:00,2025-09-19 00:00:00,2025-09-19 07:10:00,430,2276.521833,0
2025-09-19,00:00,2025-09-19 00:00:00,2025-09-19 07:20:00,440,2591.287167,0
2025-09-19,00:00,2025-09-19 00:00:00,2025-09-19 07:30:00,450,2906.0525,0
2025-09-19,00:00,2025-09-19 00:00:00,2025-09-19 07:40:00,460,3220.817833,0
2025-09-19,00:00,2025-09-19 00:00:00,2025-09-19 07:50:00,470,3535.583167,0
2025-09-19,00:00,2025-09-19 00:00:00,2025-09-19 08:00:00,480,3850.3485,0
2025-09-19,00:00,2025-09-19 00:00:00,2025-09-19 08:10:00,490,4166.599217,0
2025-09-19,00:00,2025-09-19 00:00:00,2025-09-19 08:20:00,500,4482.849933,0
2025-09-19,00:00,2025-09-19 00:00:00,2025-09-19 08:30:00,510,4799.10065,0
2025-09-19,00:00,2025-09-19 00:00:00,2025-09-19 08:40:00,520,5115.351367,0
2025-09-19,00:00,2025-09-19 00:00:00,2025-09-19 08:50:00,530,5431.602083,0
2025-09-19,00:00,2025-09-19 00:00:00,2025-09-19 09:00:00,540,5747.8528,0
2025-09-19,00:00,2025-09-19 00:00:00,2025-09-19 09:10:00,550,5981.284867,0
2025-09-19,00:00,2025-09-19 00:00:00,2025-09-19 09:20:00,560,6214.716933,0
2025-09-19,00:00,2025-09-19 00:00:00,2025-09-19 09:30:00,570,6448.149,0
2025-09-19,00:00,2025-09-19 00:00:00,2025-09-19 09:40:00,580,6681.581067,0
2025-09-19,00:00,2025-09-19 00:00:00,2025-09-19 09:50:00,590,6915.013133,0
2025-09-19,00:00,2025-09-19 00:00:00,2025-09-19 10:00:00,600,7148.4452,0
2025-09-19,00:00,2025-09-19 00:00:00,2025-09-19 10:10:00,610,7262.6031,0
2025-09-19,00:00,2025-09-19 00:00:00,2025-09-19 10:20:00,620,7376.761,0
2025-09-19,00:00,2025-09-19 00:00:00,2025-09-19 10:30:00,630,7490.9189,0
2025-09-19,00:00,2025-09-19 00:00:00,2025-09-19 10:40:00,640,7605.0768,0
2025-09-19,00:00,2025-09-19 00:00:00,2025-09-19 10:50:00,650,7719.2347,0
2025-09-19,00:00,2025-09-19 00:00:00,2025-09-19 11:00:00,660,7833.3926,0
2025-09-19,00:00,2025-09-19 00:00:00,2025-09-19 11:10:00,670,7769.907333,0
2025-09-19,00:00,2025-09-19 00:00:00,2025-09-19 11:20:00,680,7706.422067,0
2025-09-19,00:00,2025-09-19 00:00:00,2025-09-19 11:30:00,690,7642.9368,0
2025-09-19,00:00,2025-09-19 00:00:00,2025-09-19 11:40:00,700,7579.451533,0
2025-09-19,00:00,2025-09-19 00:00:00,2025-09-19 11:50:00,710,7515.966267,0
2025-09-19,00:00,2025-09-19 00:00:00,2025-09-19 12:00:00,720,7452.481,0
2025-09-19,00:00,2025-09-19 00:00:00,2025-09-19 12:10:00,730,7601.894283,0
2025-09-19,00:00,2025-09-19 00:00:00,2025-09-19 12:20:00,740,7751.307567,0
2025-09-19,00:00,2025-09-19 00:00:00,2025-09-19 12:30:00,750,7900.72085,0
2025-09-19,00:00,2025-09-19 00:00:00,2025-09-19 12:40:00,760,8050.134133,0
2025-09-19,00:00,2025-09-19 00:00:00,2025-09-19 12:50:00,770,8199.547417,0
2025-09-19,00:00,2025-09-19 00:00:00,2025-09-19 13:00:00,780,8348.9607,0
2025-09-19,00:00,2025-09-19 00:00:00,2025-09-19 13:10:00,790,8176.270617,0
2025-09-19,00:00,2025-09-19 00:00:00,2025-09-19 13:20:00,800,8003.580533,0
2025-09-19,00:00,2025-09-19 00:00:00,2025-09-19 13:30:00,810,7830.89045,0
2025-09-19,00:00,2025-09-19 00:00:00,2025-09-19 13:40:00,820,7658.200367,0
2025-09-19,00:00,2025-09-19 00:00:00,2025-09-19 13:50:00,830,7485.510283,0
2025-09-19,00:00,2025-09-19 00:00:00,2025-09-19 14:00:00,840,7312.8202,0
2025-09-19,00:00,2025-09-19 00:00:00,2025-09-19 14:10:00,850,7056.304067,0
2025-09-19,00:00,2025-09-19 00:00:00,2025-09-19 14:20:00,860,6799.787933,0
2025-09-19,00:00,2025-09-19 00:00:00,2025-09-19 14:30:00,870,6543.2718,0
2025-09-19,00:00,2025-09-19 00:00:00,2025-09-19 14:40:00,880,6286.755667,0
2025-09-19,00:00,2025-09-19 00:00:00,2025-09-19 14:50:00,890,6030.239533,0
2025-09-19,00:00,2025-09-19 00:00:00,2025-09-19 15:00:00,900,5773.7234,0
2025-09-19,00:00,2025-09-19 00:00:00,2025-09-19 15:10:00,910,5369.28955,0
2025-09-19,00:00,2025-09-19 00:00:00,2025-09-19 15:20:00,920,4964.8557,0
2025-09-19,00:00,2025-09-19 00:00:00,2025-09-19 15:30:00,930,4560.42185,0
2025-09-19,00:00,2025-09-19 00:00:00,2025-09-19 15:40:00,940,4155.988,0
2025-09-19,00:00,2025-09-19 00:00:00,2025-09-19 15:50:00,950,3751.55415,0
2025-09-19,00:00,2025-09-19 00:00:00,2025-09-19 16:00:00,960,3347.1203,0
2025-09-19,00:00,2025-09-19 00:00:00,2025-09-19 16:10:00,970,3033.394383,0
2025-09-19,00:00,2025-09-19 00:00:00,2025-09-19 16:20:00,980,2719.668467,0
2025-09-19,00:00,2025-09-19 00:00:00,2025-09-19 16:30:00,990,2405.94255,0
2025-09-19,00:00,2025-09-19 00:00:00,2025-09-19 16:40:00,1000,2092.216633,0
2025-09-19,00:00,2025-09-19 00:00:00,2025-09-19 16:50:00,1010,1778.490717,0
2025-09-19,00:00,2025-09-19 00:00:00,2025-09-19 17:00:00,1020,1464.7648,0
2025-09-19,00:00,2025-09-19 00:00:00,2025-09-19 17:10:00,1030,1223.2937,0
2025-09-19,00:00,2025-09-19 00:00:00,2025-09-19 17:20:00,1040,981.8226,0
2025-09-19,00:00,2025-09-19 00:00:00,2025-09-19 17:30:00,1050,740.3515,0
2025-09-19,00:00,2025-09-19 00:00:00,2025-09-19 17:40:00,1060,498.8804,0
2025-09-19,00:00,2025-09-19 00:00:00,2025-09-19 17:50:00,1070,257.4093,0
2025-09-19,00:00,2025-09-19 00:00:00,2025-09-19 18:00:00,1080,15.9382,0
2025-09-19,00:00,2025-09-19 00:00:00,2025-09-19 18:10:00,1090,13.28183333,0
2025-09-19,00:00,2025-09-19 00:00:00,2025-09-19 18:20:00,1100,10.62546667,0
2025-09-19,00:00,2025-09-19 00:00:00,2025-09-19 18:30:00,1110,7.9691,0
2025-09-19,00:00,2025-09-19 00:00:00,2025-09-19 18:40:00,1120,5.312733333,0
2025-09-19,00:00,2025-09-19 00:00:00,2025-09-19 18:50:00,1130,2.656366667,0
2025-09-19,00:00,2025-09-19 00:00:00,2025-09-19 19:00:00,1140,0,0
2025-09-19,00:00,2025-09-19 00:00:00,2025-09-19 19:10:00,1150,0,0
2025-09-19,00:00,2025-09-19 00:00:00,2025-09-19 19:20:00,1160,0,0
2025-09-19,00:00,2025-09-19 00:00:00,2025-09-19 19:30:00,1170,0,0
2025-09-19,00:00,2025-09-19 00:00:00,2025-09-19 19:40:00,1180,0,0
2025-09-19,00:00,2025-09-19 00:00:00,2025-09-19 19:50:00,1190,0,0
2025-09-19,00:00,2025-09-19 00:00:00,2025-09-19 20:00:00,1200,0,0
2025-09-19,00:00,2025-09-19 00:00:00,2025-09-19 20:10:00,1210,0,0
2025-09-19,00:00,2025-09-19 00:00:00,2025-09-19 20:20:00,1220,0,0
2025-09-19,00:00,2025-09-19 00:00:00,2025-09-19 20:30:00,1230,0,0
2025-09-19,00:00,2025-09-19 00:00:00,2025-09-19 20:40:00,1240,0,0
2025-09-19,00:00,2025-09-19 00:00:00,2025-09-19 20:50:00,1250,0,0
2025-09-19,00:00,2025-09-19 00:00:00,2025-09-19 21:00:00,1260,0,0
2025-09-19,00:00,2025-09-19 00:00:00,2025-09-19 21:10:00,1270,0,0
2025-09-19,00:00,2025-09-19 00:00:00,2025-09-19 21:20:00,1280,0,0
2025-09-19,00:00,2025-09-19 00:00:00,2025-09-19 21:30:00,1290,0,0
2025-09-19,00:00,2025-09-19 00:00:00,2025-09-19 21:40:00,1300,0,0
2025-09-19,00:00,2025-09-19 00:00:00,2025-09-19 21:50:00,1310,0,0
2025-09-19,00:00,2025-09-19 00:00:00,2025-09-19 22:00:00,1320,0,0
2025-09-19,00:00,2025-09-19 00:00:00,2025-09-19 22:10:00,1330,0,0
2025-09-19,00:00,2025-09-19 00:00:00,2025-09-19 22:20:00,1340,0,0
2025-09-19,00:00,2025-09-19 00:00:00,2025-09-19 22:30:00,1350,0,0
2025-09-19,00:00,2025-09-19 00:00:00,2025-09-19 22:40:00,1360,0,0
2025-09-19,00:00,2025-09-19 00:00:00,2025-09-19 22:50:00,1370,0,0
2025-09-19,00:00,2025-09-19 00:00:00,2025-09-19 23:00:00,1380,0,0
2025-09-19,00:00,2025-09-19 00:00:00,2025-09-19 23:10:00,1390,0,0
2025-09-19,00:00,2025-09-19 00:00:00,2025-09-19 23:20:00,1400,0,0
2025-09-19,00:00,2025-09-19 00:00:00,2025-09-19 23:30:00,1410,0,0
2025-09-19,00:00,2025-09-19 00:00:00,2025-09-19 23:40:00,1420,0,0
2025-09-19,00:00,2025-09-19 00:00:00,2025-09-19 23:50:00,1430,0,0
2025-09-19,00:00,2025-09-19 00:00:00,2025-09-20 00:00:00,1440,0,0
2025-09-19,06:00,2025-09-19 06:00:00,2025-09-19 06:10:00,10,321.5991667,20.5875
2025-09-19,06:00,2025-09-19 06:00:00,2025-09-19 06:20:00,20,622.6108333,20.5875
2025-09-19,06:00,2025-09-19 06:00:00,2025-09-19 06:30:00,30,923.6225,20.5875
2025-09-19,06:00,2025-09-19 06:00:00,2025-09-19 06:40:00,40,1224.634167,20.5875
2025-09-19,06:00,2025-09-19 06:00:00,2025-09-19 06:50:00,50,1525.645833,20.5875
2025-09-19,06:00,2025-09-19 06:00:00,2025-09-19 07:00:00,60,1826.6575,20.5875
2025-09-19,06:00,2025-09-19 06:00:00,2025-09-19 07:10:00,70,2112.063433,20.5875
2025-09-19,06:00,2025-09-19 06:00:00,2025-09-19 07:20:00,80,2397.469367,20.5875
2025-09-19,06:00,2025-09-19 06:00:00,2025-09-19 07:30:00,90,2682.8753,20.5875
2025-09-19,06:00,2025-09-19 06:00:00,2025-09-19 07:40:00,100,2968.281233,20.5875
2025-09-19,06:00,2025-09-19 06:00:00,2025-09-19 07:50:00,110,3253.687167,20.5875
2025-09-19,06:00,2025-09-19 06:00:00,2025-09-19 08:00:00,120,3539.0931,20.5875
2025-09-19,06:00,2025-09-19 06:00:00,2025-09-19 08:10:00,130,3891.5176,20.5875
2025-09-19,06:00,2025-09-19 06:00:00,2025-09-19 08:20:00,140,4243.9421,20.5875
2025-09-19,06:00,2025-09-19 06:00:00,2025-09-19 08:30:00,150,4596.3666,20.5875
2025-09-19,06:00,2025-09-19 06:00:00,2025-09-19 08:40:00,160,4948.7911,20.5875
2025-09-19,06:00,2025-09-19 06:00:00,2025-09-19 08:50:00,170,5301.2156,20.5875
2025-09-19,06:00,2025-09-19 06:00:00,2025-09-19 09:00:00,180,5653.6401,20.5875
2025-09-19,06:00,2025-09-19 06:00:00,2025-09-19 09:10:00,190,5912.452733,20.5875
2025-09-19,06:00,2025-09-19 06:00:00,2025-09-19 09:20:00,200,6171.265367,20.5875
2025-09-19,06:00,2025-09-19 06:00:00,2025-09-19 09:30:00,210,6430.078,20.5875
2025-09-19,06:00,2025-09-19 06:00:00,2025-09-19 09:40:00,220,6688.890633,20.5875
2025-09-19,06:00,2025-09-19 06:00:00,2025-09-19 09:50:00,230,6947.703267,20.5875
2025-09-19,06:00,2025-09-19 06:00:00,2025-09-19 10:00:00,240,7206.5159,20.5875
2025-09-19,06:00,2025-09-19 06:00:00,2025-09-19 10:10:00,250,7270.492583,20.5875
2025-09-19,06:00,2025-09-19 06:00:00,2025-09-19 10:20:00,260,7334.469267,20.5875
2025-09-19,06:00,2025-09-19 06:00:00,2025-09-19 10:30:00,270,7398.44595,20.5875
2025-09-19,06:00,2025-09-19 06:00:00,2025-09-19 10:40:00,280,7462.422633,20.5875
2025-09-19,06:00,2025-09-19 06:00:00,2025-09-19 10:50:00,290,7526.399317,20.5875
2025-09-19,06:00,2025-09-19 06:00:00,2025-09-19 11:00:00,300,7590.376,20.5875
2025-09-19,06:00,2025-09-19 06:00:00,2025-09-19 11:10:00,310,7629.023017,20.5875
2025-09-19,06:00,2025-09-19 06:00:00,2025-09-19 11:20:00,320,7667.670033,20.5875
2025-09-19,06:00,2025-09-19 06:00:00,2025-09-19 11:30:00,330,7706.31705,20.5875
2025-09-19,06:00,2025-09-19 06:00:00,2025-09-19 11:40:00,340,7744.964067,20.5875
2025-09-19,06:00,2025-09-19 06:00:00,2025-09-19 11:50:00,350,7783.611083,20.5875
2025-09-19,06:00,2025-09-19 06:00:00,2025-09-19 12:00:00,360,7822.2581,20.5875
2025-09-19,06:00,2025-09-19 06:00:00,2025-09-19 12:10:00,370,7952.234333,20.5875
2025-09-19,06:00,2025-09-19 06:00:00,2025-09-19 12:20:00,380,8082.210567,20.5875
2025-09-19,06:00,2025-09-19 06:00:00,2025-09-19 12:30:00,390,8212.1868,20.5875
2025-09-19,06:00,2025-09-19 06:00:00,2025-09-19 12:40:00,400,8342.163033,20.5875
2025-09-19,06:00,2025-09-19 06:00:00,2025-09-19 12:50:00,410,8472.139267,20.5875
2025-09-19,06:00,2025-09-19 06:00:00,2025-09-19 13:00:00,420,8602.1155,20.5875
2025-09-19,06:00,2025-09-19 06:00:00,2025-09-19 13:10:00,430,8350.084783,20.5875
2025-09-19,06:00,2025-09-19 06:00:00,2025-09-19 13:20:00,440,8098.054067,20.5875
2025-09-19,06:00,2025-09-19 06:00:00,2025-09-19 13:30:00,450,7846.02335,20.5875
2025-09-19,06:00,2025-09-19 06:00:00,2025-09-19 13:40:00,460,7593.992633,20.5875
2025-09-19,06:00,2025-09-19 06:00:00,2025-09-19 13:50:00,470,7341.961917,20.5875
2025-09-19,06:00,2025-09-19 06:00:00,2025-09-19 14:00:00,480,7089.9312,20.5875
2025-09-19,06:00,2025-09-19 06:00:00,2025-09-19 14:10:00,490,6808.7639,20.5875
2025-09-19,06:00,2025-09-19 06:00:00,2025-09-19 14:20:00,500,6527.5966,20.5875
2025-09-19,06:00,2025-09-19 06:00:00,2025-09-19 14:30:00,510,6246.4293,20.5875
2025-09-19,06:00,2025-09-19 06:00:00,2025-09-19 14:40:00,520,5965.262,20.5875
2025-09-19,06:00,2025-09-19 06:00:00,2025-09-19 14:50:00,530,5684.0947,20.5875
2025-09-19,06:00,2025-09-19 06:00:00,2025-09-19 15:00:00,540,5402.9274,20.5875
2025-09-19,06:00,2025-09-19 06:00:00,2025-09-19 15:10:00,550,5021.829117,20.5875
2025-09-19,06:00,2025-09-19 06:00:00,2025-09-19 15:20:00,560,4640.730833,20.5875
2025-09-19,06:00,2025-09-19 06:00:00,2025-09-19 15:30:00,570,4259.63255,20.5875
2025-09-19,06:00,2025-09-19 06:00:00,2025-09-19 15:40:00,580,3878.534267,20.5875
2025-09-19,06:00,2025-09-19 06:00:00,2025-09-19 15:50:00,590,3497.435983,20.5875
2025-09-19,06:00,2025-09-19 06:00:00,2025-09-19 16:00:00,600,3116.3377,20.5875
2025-09-19,06:00,2025-09-19 06:00:00,2025-09-19 16:10:00,610,2821.470567,20.5875
2025-09-19,06:00,2025-09-19 06:00:00,2025-09-19 16:20:00,620,2526.603433,20.5875
2025-09-19,06:00,2025-09-19 06:00:00,2025-09-19 16:30:00,630,2231.7363,20.5875
2025-09-19,06:00,2025-09-19 06:00:00,2025-09-19 16:40:00,640,1936.869167,20.5875
2025-09-19,06:00,2025-09-19 06:00:00,2025-09-19 16:50:00,650,1642.002033,20.5875
2025-09-19,06:00,2025-09-19 06:00:00,2025-09-19 17:00:00,660,1347.1349,20.5875
2025-09-19,06:00,2025-09-19 06:00:00,2025-09-19 17:10:00,670,1125.305283,20.5875
2025-09-19,06:00,2025-09-19 06:00:00,2025-09-19 17:20:00,680,903.4756667,20.5875
2025-09-19,06:00,2025-09-19 06:00:00,2025-09-19 17:30:00,690,681.64605,20.5875
2025-09-19,06:00,2025-09-19 06:00:00,2025-09-19 17:40:00,700,459.8164333,20.5875
2025-09-19,06:00,2025-09-19 06:00:00,2025-09-19 17:50:00,710,237.9868167,20.5875
2025-09-19,06:00,2025-09-19 06:00:00,2025-09-19 18:00:00,720,16.1572,20.5875
2025-09-19,06:00,2025-09-19 06:00:00,2025-09-19 18:10:00,730,13.46433333,20.5875
2025-09-19,06:00,2025-09-19 06:00:00,2025-09-19 18:20:00,740,10.77146667,20.5875
2025-09-19,06:00,2025-09-19 06:00:00,2025-09-19 18:30:00,750,8.0786,20.5875
2025-09-19,06:00,2025-09-19 06:00:00,2025-09-19 18:40:00,760,5.385733333,20.5875
2025-09-19,06:00,2025-09-19 06:00:00,2025-09-19 18:50:00,770,2.692866667,20.5875
2025-09-19,06:00,2025-09-19 06:00:00,2025-09-19 19:00:00,780,0,20.5875
2025-09-19,06:00,2025-09-19 06:00:00,2025-09-19 19:10:00,790,0,20.5875
2025-09-19,06:00,2025-09-19 06:00:00,2025-09-19 19:20:00,800,0,20.5875
2025-09-19,06:00,2025-09-19 06:00:00,2025-09-19 19:30:00,810,0,20.5875
2025-09-19,06:00,2025-09-19 06:00:00,2025-09-19 19:40:00,820,0,20.5875
2025-09-19,06:00,2025-09-19 06:00:00,2025-09-19 19:50:00,830,0,20.5875
2025-09-19,06:00,2025-09-19 06:00:00,2025-09-19 20:00:00,840,0,20.5875
2025-09-19,06:00,2025-09-19 06:00:00,2025-09-19 20:10:00,850,0,20.5875
2025-09-19,06:00,2025-09-19 06:00:00,2025-09-19 20:20:00,860,0,20.5875
2025-09-19,06:00,2025-09-19 06:00:00,2025-09-19 20:30:00,870,0,20.5875
2025-09-19,06:00,2025-09-19 06:00:00,2025-09-19 20:40:00,880,0,20.5875
2025-09-19,06:00,2025-09-19 06:00:00,2025-09-19 20:50:00,890,0,20.5875
2025-09-19,06:00,2025-09-19 06:00:00,2025-09-19 21:00:00,900,0,20.5875
